name,city,state,adm_rate,pd1,pd3,pd4,pd5,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,pd19,pd22,pd23,pd24,pd25,pd26,pd27,pd29,pd30,pd31,pd38,pd39,pd40,pd41,pd42,pd43,pd44,pd45,pd46,pd47,pd48,pd49,pd50,pd51,pd52,pd54,pop,debt,earnings
University of Charleston,Charleston,WV,0.6077,0,0,0,0,0.0533,0,0,0.0089,0.0578,0,0,0,0,0,0.0089,0.0622,0,0.1244,0,0,0,0.0311,0,0,0.0222,0,0.0489,0,0.0267,0.0267,0,0,0,0,0.0267,0.1778,0.32,0.0044,1513,21940,42100
University of Chicago,Chicago,IL,0.0876,0,0.0058,0,0.0043,0,0,0.013,0,0,0,0,0.0534,0,0,0.0477,0.0079,0,0.1329,0.0838,0,0.0007,0,0.0347,0.0022,0.0888,0,0.0563,0,0.0404,0.3502,0,0,0,0,0.0296,0,0,0.0484,5729,12500,64000
University of Cincinnati-Main Campus,Cincinnati,OH,0.7578,0.0015,0.005,0.0145,0.0064,0.075,0,0.0246,0.0015,0.0812,0.0976,0.0054,0.0205,0.0004,0.0056,0.0182,0.0017,0,0.0461,0.0068,0,0.0184,0.019,0.0029,0,0.0147,0,0.0494,0.0531,0.011,0.0382,0,0,0,0,0.0819,0.1488,0.1401,0.0103,23795,23100,38900
University of Colorado Boulder,Boulder,CO,0.8416,0,0.0347,0.0284,0.0068,0.0875,0,0.0168,0,0.003,0.1093,0,0.0253,0,0,0.0371,0.0063,0,0.1141,0.0185,0,0.039,0,0.0114,0,0.0218,0,0.0949,0,0,0.1352,0,0,0,0,0.0563,0.0116,0.1202,0.0216,25873,19500,47700
University of Colorado Colorado Springs,Colorado Springs,CO,0.924,0,0,0,0.0027,0.0888,0,0.0285,0,0,0.0603,0,0.0033,0,0,0.0444,0,0,0.0782,0.0106,0,0.0013,0,0.0133,0,0.0179,0,0.0941,0.0464,0,0.1246,0,0,0,0,0.0252,0.1425,0.1776,0.0404,9310,21187.5,40600
University of Colorado Denver/Anschutz Medical Campus,Denver,CO,0.7299,0,0,0,0.0018,0.0534,0,0.0101,0,0,0.0685,0,0.0055,0,0,0.0352,0,0,0.1028,0.0164,0,0.0279,0,0.0064,0,0.0169,0,0.101,0.0183,0,0.1297,0,0,0,0,0.0841,0.1489,0.1544,0.0187,10786,21500,57400
University of Connecticut,Storrs,CT,0.4996,0.0377,0.0167,0.0025,0.0036,0.076,0,0.0056,0,0.0193,0.0835,0,0.0103,0.0396,0,0.0421,0.0529,0,0.0843,0.0182,0,0.0167,0.0029,0.0019,0,0.0103,0,0.077,0,0.0002,0.1184,0,0,0,0,0.022,0.1235,0.1117,0.023,18016,21500,54000
University of Connecticut-Avery Point,Groton,CT,0.6392,0.0377,0.0167,0.0025,0.0036,0.076,0,0.0056,0,0.0193,0.0835,0,0.0103,0.0396,0,0.0421,0.0529,0,0.0843,0.0182,0,0.0167,0.0029,0.0019,0,0.0103,0,0.077,0,0.0002,0.1184,0,0,0,0,0.022,0.1235,0.1117,0.023,670,21500,54000
University of Connecticut-Stamford,Stamford,CT,0.5685,0.0377,0.0167,0.0025,0.0036,0.076,0,0.0056,0,0.0193,0.0835,0,0.0103,0.0396,0,0.0421,0.0529,0,0.0843,0.0182,0,0.0167,0.0029,0.0019,0,0.0103,0,0.077,0,0.0002,0.1184,0,0,0,0,0.022,0.1235,0.1117,0.023,1336,21500,54000
University of Connecticut-Tri-Campus,Waterbury,CT,0.6583,0.0377,0.0167,0.0025,0.0036,0.076,0,0.0056,0,0.0193,0.0835,0,0.0103,0.0396,0,0.0421,0.0529,0,0.0843,0.0182,0,0.0167,0.0029,0.0019,0,0.0103,0,0.077,0,0.0002,0.1184,0,0,0,0,0.022,0.1235,0.1117,0.023,2272,21500,54000
University of Dallas,Irving,TX,0.8513,0,0,0,0,0,0,0.0034,0,0.0481,0,0,0.079,0,0,0.1271,0,0,0.1065,0.0172,0,0.0103,0,0.0275,0.0928,0.0378,0,0.0515,0,0,0.1443,0,0,0,0,0.0619,0,0.0859,0.1065,1324,23250,44800
University of Dayton,Dayton,OH,0.5901,0,0,0,0.0017,0.082,0,0.0058,0,0.0995,0.1385,0.039,0.0047,0.0012,0,0.0227,0.0076,0,0.0588,0.0047,0,0.0244,0.0233,0.0105,0,0.0058,0,0.0558,0.0215,0,0.0372,0,0,0,0,0.0285,0.0809,0.2339,0.0122,8305,26000,50600
University of Delaware,Newark,DE,0.6783,0.0194,0.0186,0.0017,0.0055,0.0273,0,0.0097,0,0.0826,0.1,0.0025,0.0124,0.0181,0,0.0303,0.068,0,0.0476,0.0099,0,0.0139,0.0509,0.0027,0,0.0124,0,0.0372,0,0.0305,0.095,0,0,0,0,0.0241,0.0881,0.1697,0.0218,18222,24195,54900
University of Denver,Denver,CO,0.7649,0,0.0165,0,0.0031,0.0904,0,0.0197,0,0,0.0204,0,0.0181,0,0.011,0.0354,0,0,0.0778,0.0118,0,0.0118,0,0.0024,0,0.0197,0,0.0684,0,0.0086,0.1619,0,0,0,0,0.0928,0,0.3145,0.0157,5629,23166,51700
University of Detroit Mercy,Detroit,MI,0.6906,0,0,0.0316,0,0.0187,0,0.0035,0,0.007,0.0328,0,0.1007,0,0.0445,0.0094,0.0082,0,0.0878,0.0059,0,0,0,0.007,0,0.0059,0,0.0328,0.0176,0.0082,0.0269,0,0,0,0,0.0023,0.4906,0.0468,0.0117,2677,25000,45600
University of Dubuque,Dubuque,IA,0.7788,0,0.0482,0,0,0.0331,0,0.0633,0,0.0452,0,0,0,0,0,0.0181,0.0211,0,0.0392,0,0,0,0.0843,0.012,0,0,0,0.0783,0.0934,0,0.0271,0,0,0,0.0964,0,0.0904,0.25,0,1764,26000,37700
University of Evansville,Evansville,IN,0.8295,0,0,0,0,0.0405,0,0.0123,0,0.0687,0.0933,0,0.0088,0,0.0035,0.037,0.0194,0,0.0387,0.0158,0,0.0088,0.0898,0.0018,0.0035,0.0176,0,0.0511,0.0106,0,0.0546,0,0,0,0,0.1074,0.1637,0.1303,0.0229,2266,26450,40600
University of Florida,Gainesville,FL,0.4561,0.0566,0.0147,0.0119,0.002,0.0755,0,0.0077,0,0.0229,0.1156,0.0071,0.0243,0.0215,0,0.0248,0.0498,0,0.0972,0.0128,0,0.0146,0.0262,0.0061,0,0.0199,0,0.0495,0.0013,0,0.1243,0,0,0,0,0.0281,0.0616,0.1085,0.0152,31879,15000,51100
University of Georgia,Athens,GA,0.5572,0.0374,0.0109,0.0064,0.0024,0.1018,0,0.0085,0,0.0576,0.0109,0,0.0333,0.038,0,0.0277,0.0008,0,0.0893,0.0103,0,0.0262,0.0333,0.0068,0,0.0121,0,0.0648,0.0088,0.0067,0.0931,0,0,0,0,0.0396,0.0387,0.2176,0.0172,26738,19000,47300
University of Great Falls,Great Falls,MT,0.6571,0,0,0,0,0,0,0.0372,0,0.1023,0,0,0,0,0.0698,0.0093,0.0093,0,0.014,0.0186,0,0,0.0698,0,0,0,0,0.0558,0.1256,0,0.0279,0,0,0,0,0.014,0.3442,0.0744,0.0279,1035,24000,30700
University of Hartford,West Hartford,CT,0.7213,0,0,0,0,0.0569,0,0.0083,0,0.0561,0.0536,0.0784,0.0008,0,0.0272,0.0157,0.137,0,0.0132,0.005,0,0.0025,0,0.0033,0,0.0107,0,0.0512,0.0264,0.0033,0.0198,0,0,0,0,0.1634,0.1229,0.1312,0.0132,4956,26960,46100
University of Hawaii at Hilo,Hilo,HI,0.7134,0.0617,0.0105,0,0.0421,0.0722,0,0.0195,0,0,0,0,0.0195,0,0,0.0135,0.0045,0,0.0812,0.009,0,0.0105,0.0541,0.009,0,0.0346,0,0.0962,0.0361,0,0.1143,0,0,0,0,0.0301,0.1774,0.0812,0.0226,3295,19197,33500
University of Hawaii at Manoa,Honolulu,HI,0.7882,0.0095,0.0112,0.003,0.0225,0.0441,0.0181,0.0154,0,0.0708,0.053,0,0.0447,0.0314,0,0.0278,0.0272,0,0.058,0.0068,0,0.0086,0.0172,0.0086,0,0.011,0,0.0598,0,0.0115,0.0941,0,0,0,0,0.0468,0.0835,0.2019,0.0136,13667,19000,43000
University of Hawaii-West Oahu,Kapolei,HI,0.709,0,0,0,0,0,0,0,0,0.0824,0,0,0,0,0,0,0.0597,0,0,0,0,0.0824,0,0,0,0,0,0,0,0.2273,0.2244,0,0,0,0,0,0,0.3239,0,2424,13000,39000
University of Holy Cross,New Orleans,LA,0.5618,0,0,0,0,0,0,0,0,0.0922,0,0,0,0,0,0.0213,0.0496,0,0.0355,0,0,0.0142,0,0,0.0213,0,0,0.078,0,0,0.0284,0,0,0,0,0,0.4326,0.227,0,846,32426.5,40200
University of Houston,Houston,TX,0.6299,0,0.002,0.0137,0,0.0637,0,0.0278,0,0,0.054,0.0388,0.0094,0.0391,0,0.0204,0.0066,0,0.0582,0.018,0,0.0532,0.0414,0.0028,0,0.0212,0,0.075,0,0,0.0684,0,0,0,0,0.0422,0.0284,0.3005,0.0151,31643,19702.5,48900
University of Houston-Clear Lake,Houston,TX,0.5736,0,0.0127,0,0.0008,0.0262,0,0.0191,0,0,0.0056,0,0,0,0.0103,0.023,0.0119,0,0.0349,0.0199,0,0.2605,0.062,0,0,0.0103,0,0.0961,0,0.0183,0.062,0,0,0,0,0.0302,0.0318,0.2248,0.0397,5072,17090,46600
University of Houston-Downtown,Houston,TX,0.8417,0,0,0,0,0.0369,0,0.0084,0,0,0,0.021,0.0063,0,0,0.0205,0.0013,0,0.0243,0.0122,0,0.2431,0,0.0021,0,0.0101,0,0.0738,0.0972,0.0126,0.0339,0,0,0,0,0.0063,0,0.3759,0.0142,13662,19003,42500
University of Houston-Victoria,Victoria,TX,0.5576,0,0,0,0,0.0256,0,0.0483,0,0,0,0,0.0015,0,0,0.0181,0,0,0.0588,0.0151,0,0.2021,0,0,0,0,0,0.089,0.0437,0,0,0,0,0,0,0,0.1961,0.2911,0.0106,2991,16500,38300
University of Idaho,Moscow,ID,0.6748,0.0547,0.0731,0.0266,0.0005,0.0595,0,0.0164,0,0.0581,0.1069,0.0068,0.0135,0.045,0,0.0208,0.045,0,0.0402,0.0131,0,0.015,0.0276,0.0068,0,0.0266,0,0.0706,0,0,0.0934,0,0,0,0,0.0392,0.0034,0.1209,0.0164,8162,24428,39700
University of Illinois at Chicago,Chicago,IL,0.7448,0,0,0.013,0.0059,0.0226,0,0.0282,0,0.029,0.1094,0.0003,0.0133,0,0,0.0306,0.0003,0,0.1321,0.0152,0,0.0064,0.0421,0.0056,0,0.0208,0,0.1371,0.0375,0,0.0708,0,0,0,0,0.0391,0.0708,0.1547,0.0152,16635,18750,51100
University of Illinois at Springfield,Springfield,IL,0.6158,0,0.0072,0,0,0.0754,0,0.1014,0,0,0,0,0,0,0.0188,0.0667,0.042,0,0.0594,0.0391,0,0.0043,0,0.0072,0,0.013,0,0.1116,0.0638,0.0464,0.0362,0,0,0,0,0.0188,0.0159,0.2333,0.0391,2969,19500,42600
University of Illinois at Urbana-Champaign,Champaign,IL,0.5904,0.065,0.0093,0.0207,0.0121,0.0828,0,0.031,0.0001,0.028,0.1907,0,0.0098,0.0095,0,0.0206,0.0014,0,0.0736,0.022,0,0.0111,0.0348,0.0039,0,0.0275,0,0.0576,0,0.0063,0.0729,0,0,0,0.0009,0.0263,0.049,0.1182,0.0146,31875,20500,56600
University of Indianapolis,Indianapolis,IN,0.6648,0,0.0023,0,0,0.0211,0,0.0059,0,0.0316,0,0,0,0,0,0.0164,0.0515,0,0.0351,0.0012,0,0.0047,0.0691,0.0023,0,0.0176,0,0.0867,0.0304,0.0164,0.0258,0,0,0,0,0.0375,0.3431,0.1956,0.0059,4136,27000,41400
University of Iowa,Iowa City,IA,0.8095,0,0.0056,0,0.0048,0.0745,0,0.0158,0,0.0283,0.0706,0,0.0237,0,0,0.0435,0.0431,0,0.0306,0.0279,0,0.0275,0.1131,0.0085,0,0.015,0,0.0602,0,0.0112,0.0804,0,0,0,0,0.0516,0.0802,0.1693,0.0146,21486,21612,49100
University of Jamestown,Jamestown,ND,0.6436,0,0,0,0,0.0407,0,0.0349,0,0.1919,0,0,0,0,0,0.0058,0.0058,0,0.0581,0.0058,0,0,0.0872,0,0,0,0,0.064,0.0581,0,0,0,0,0,0,0.0058,0.2035,0.1977,0.0407,866,27000,39600
University of Kansas,Lawrence,KS,0.9142,0,0.0137,0.0059,0.008,0.0988,0,0.0059,0,0.0385,0.0841,0,0.0263,0,0,0.0244,0.0241,0,0.0534,0.0154,0,0.0422,0.0351,0.0029,0,0.0151,0,0.0568,0,0.0219,0.0717,0,0,0,0,0.07,0.1207,0.1502,0.0149,18802,19793,44800
University of Kentucky,Lexington,KY,0.7221,0.0726,0.0093,0.0158,0.0013,0.0923,0,0.0158,0,0.1094,0.0971,0,0.0195,0.0543,0,0.0248,0,0,0.0493,0.0145,0,0.02,0,0.0045,0,0.0133,0,0.0563,0,0.014,0.0576,0,0,0,0,0.0235,0.0686,0.1542,0.0123,21725,21500,41900
University of La Verne,La Verne,CA,0.4656,0,0.0008,0,0,0.0511,0,0.0146,0,0.0308,0,0.0081,0.0008,0.0665,0.013,0.0178,0.0876,0,0.0195,0.0024,0,0,0,0.0008,0,0.0065,0,0.0779,0,0.0251,0.0989,0,0,0,0,0.0251,0.0195,0.4242,0.0089,5137,24894,50200
University of Louisiana at Lafayette,Lafayette,LA,0.558,0.0088,0.0056,0.0156,0,0.0345,0,0.0164,0,0.1424,0.0714,0.0337,0.0036,0.0189,0,0.0148,0.1284,0,0.0365,0.0052,0,0,0,0.0004,0,0.0168,0,0.0405,0.0301,0,0.0321,0,0,0,0,0.0421,0.1235,0.1677,0.0108,14667,20250,37300
University of Louisiana at Monroe,Monroe,LA,0.7722,0.0109,0,0,0,0.0248,0,0.0089,0,0.0596,0,0,0.005,0,0,0.0129,0.1152,0,0.0715,0.004,0,0,0.0655,0,0,0.0079,0,0.0765,0.0387,0.0089,0.0298,0,0,0,0.003,0.0159,0.2731,0.1519,0.0159,5799,21082.5,36600
University of Louisville,Louisville,KY,0.7386,0,0,0,0.008,0.0803,0,0,0,0.0824,0.0939,0,0.0108,0,0.0066,0.0316,0.0097,0,0.0455,0.0101,0,0.0024,0.1071,0.0042,0,0.0132,0,0.0682,0.0577,0.0191,0.0643,0,0,0,0,0.0396,0.0876,0.1391,0.0184,15038,20493,38500
University of Maine,Orono,ME,0.8257,0.0422,0.0266,0,0.0006,0.0455,0.0162,0.0084,0,0.1052,0.1162,0.0617,0.0078,0.0299,0,0.0266,0.0091,0,0.061,0.011,0,0.0156,0.0071,0.0032,0,0.013,0,0.0695,0,0.0253,0.0799,0,0,0,0,0.0175,0.0695,0.1175,0.0136,8682,26150,39200
University of Maine at Farmington,Farmington,ME,0.8455,0,0.0205,0,0,0,0,0.0114,0,0.3545,0,0,0,0,0,0.0932,0.0136,0,0.0409,0.0182,0,0.05,0,0.0068,0,0.0114,0,0.0909,0,0,0.0477,0,0,0,0,0.0409,0.1159,0.0705,0.0136,1738,27000,33300
University of Maine at Fort Kent,Fort Kent,ME,0.7461,0,0.051,0,0,0,0,0.0064,0,0.0446,0,0,0,0,0,0.0064,0.051,0,0.0064,0,0,0,0,0,0,0,0,0,0.1146,0,0.0701,0,0,0,0,0,0.5414,0.1083,0,956,18500,31300
University of Mary,Bismarck,ND,0.7865,0,0,0,0,0.02,0,0.0224,0,0.1247,0,0,0,0,0,0,0.1147,0,0.0274,0.005,0,0,0.0524,0.0025,0.0175,0,0,0.0075,0.01,0.0299,0.0125,0,0,0,0,0.01,0.2494,0.2943,0,1928,22722,45100
University of Mary Hardin-Baylor,Belton,TX,0.7991,0,0,0,0,0.027,0,0.049,0,0.152,0.0017,0,0.0068,0,0,0.0101,0.076,0,0.0405,0.0034,0,0,0.0541,0.0118,0.0338,0.0051,0,0.049,0.0068,0.0169,0.0034,0,0,0,0,0.0186,0.3193,0.103,0.0118,3039,25851.5,41200
University of Mary Washington,Fredericksburg,VA,0.7672,0,0,0,0.001,0,0,0.0475,0,0,0,0,0.0276,0,0,0.1055,0.0694,0,0.0694,0.0247,0,0.058,0,0.0133,0,0.0485,0,0.1046,0,0,0.1987,0,0,0,0,0.0504,0,0.1388,0.0428,4101,22247.5,48500
University of Maryland Eastern Shore,Princess Anne,MD,0.6127,0.0274,0,0,0,0,0,0.0205,0,0.0222,0.0137,0.053,0,0.0615,0,0.0684,0,0,0.1043,0.0034,0,0.0171,0.0564,0,0,0.0137,0,0.0085,0.1641,0,0.0598,0,0,0,0.0222,0.0154,0.0752,0.1932,0,3441,27000,36700
University of Maryland-Baltimore County,Baltimore,MD,0.5961,0,0.0232,0,0.011,0.0241,0,0.1743,0,0.0021,0.0625,0,0.016,0,0,0.03,0,0,0.1469,0.0262,0,0.0144,0,0.0068,0,0.0144,0,0.1211,0,0.0363,0.1224,0,0,0,0,0.073,0.0393,0.0241,0.0321,11274,21943,53700
University of Maryland-College Park,College Park,MD,0.4793,0.0247,0.0079,0.0088,0.0126,0.0651,0,0.0416,0,0.0503,0.1212,0,0.025,0.0241,0.0001,0.0282,0,0,0.0933,0.0168,0,0.0016,0.0362,0.0064,0,0.0201,0,0.0454,0,0,0.1671,0,0,0,0,0.0279,0.0167,0.1392,0.0194,26532,19500,60500
University of Massachusetts-Amherst,Amherst,MA,0.6139,0.0456,0.0281,0.0129,0.0074,0.0521,0,0.0171,0,0.0023,0.0646,0,0.0218,0,0.0162,0.0275,0.0134,0,0.1013,0.0151,0,0.0601,0.0199,0.0059,0,0.0132,0,0.0834,0.0089,0.002,0.1022,0.0106,0,0,0,0.0303,0.0755,0.1455,0.0171,21864,24300,49300
University of Massachusetts-Dartmouth,North Dartmouth,MA,0.7682,0,0,0,0.0054,0,0,0.0195,0,0.0054,0.0973,0,0.0054,0,0,0.0412,0.0685,0,0.0358,0.0101,0,0.0023,0,0.0078,0,0.0132,0,0.0817,0,0,0.123,0,0,0,0,0.0778,0.1152,0.2654,0.0249,7185,25750,45900
University of Massachusetts-Lowell,Lowell,MA,0.6201,0,0,0,0,0,0,0.1256,0,0,0.1441,0.0164,0.0021,0,0,0.0315,0.0445,0,0.0395,0.0109,0,0.0063,0,0.0046,0,0.0202,0,0.0794,0.1247,0,0.026,0,0,0,0,0.0399,0.1067,0.1676,0.0101,12190,25000,50200
University of Memphis,Memphis,TN,0.474,0,0,0.0033,0.002,0.0461,0,0.0077,0,0.102,0.0361,0.0127,0.0137,0,0,0.0271,0.0615,0,0.0267,0.0114,0,0.1187,0.0435,0.005,0,0.0167,0,0.0565,0.0378,0.0221,0.0438,0,0,0,0,0.0318,0.0749,0.1792,0.0197,16093,25250,35700
University of Miami,Coral Gables,FL,0.3818,0,0.0144,0.0178,0.0015,0.0976,0,0.0102,0,0.0091,0.0692,0,0.0011,0.0042,0.0117,0.0132,0.0095,0,0.1483,0.0114,0,0.0015,0.0178,0.0057,0,0.0163,0,0.0666,0,0,0.1044,0,0,0,0,0.0651,0.104,0.1896,0.0098,10828,21500,54500
University of Michigan-Ann Arbor,Ann Arbor,MI,0.3224,0,0.014,0.01,0.017,0.028,0,0.0444,0,0.0136,0.181,0,0.0331,0,0,0.029,0.0112,0,0.1019,0.0257,0,0.0295,0.0318,0.0055,0,0.013,0,0.0979,0,0.0089,0.1279,0,0,0,0,0.0568,0.0349,0.0663,0.0187,28217,20495.5,57400
University of Michigan-Dearborn,Dearborn,MI,0.6267,0,0.0108,0,0.0139,0.0432,0,0.0432,0,0.054,0.1195,0,0.0108,0,0,0.0316,0.0594,0,0.0987,0.0146,0,0.0023,0,0.0069,0,0.0146,0,0.1056,0.0439,0,0.0871,0,0,0,0,0.0046,0.0386,0.1858,0.0108,6906,25750,45600
University of Michigan-Flint,Flint,MI,0.7864,0,0.0124,0,0.0025,0.0397,0,0.0364,0,0.0926,0.0141,0,0,0,0,0.0223,0,0,0.0703,0.0025,0,0.0223,0,0.0091,0,0.0066,0,0.0711,0.0256,0.0447,0.0273,0,0,0,0,0.0281,0.3127,0.1406,0.019,6565,27500,40300
University of Minnesota-Crookston,Crookston,MN,0.7196,0.186,0.1094,0,0,0.0306,0,0.0022,0,0.0328,0.0219,0.0022,0,0,0,0,0,0,0.0088,0,0,0.07,0.0328,0,0,0,0,0.0022,0.035,0,0,0,0,0,0.0022,0,0.1094,0.3545,0,1876,19500,39100
University of Minnesota-Duluth,Duluth,MN,0.7678,0,0.0149,0,0.0043,0.0578,0,0.0318,0,0.1228,0.0948,0,0.0082,0,0,0.013,0,0,0.0973,0.026,0,0.0014,0.0371,0.0043,0,0.027,0,0.0727,0,0,0.1122,0,0,0,0,0.0525,0.0443,0.169,0.0087,9120,25190,44000
University of Minnesota-Morris,Morris,MN,0.6359,0,0.0511,0,0.0215,0,0,0.0323,0,0.0618,0,0,0.0269,0,0,0.1129,0.0161,0,0.1183,0.0403,0,0.0108,0.0242,0.0027,0,0.0618,0,0.1075,0,0,0.164,0,0,0,0,0.0699,0,0.0618,0.0161,1803,19157,38900
University of Minnesota-Rochester,Rochester,MN,0.3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,479,20500,48300
University of Minnesota-Twin Cities,Minneapolis,MN,0.4535,0.0227,0.0181,0.0211,0.0031,0.0327,0,0.0396,0.0029,0.0474,0.1042,0.0001,0.0253,0.0179,0,0.0539,0,0,0.087,0.0323,0,0.0401,0.0401,0.0033,0,0.0298,0,0.0711,0,0,0.1216,0,0,0,0,0.0411,0.0276,0.1043,0.0128,30135,20500,48300
University of Mississippi,University,MS,0.8122,0,0,0,0.0032,0.0457,0,0.0047,0,0.0769,0.0406,0,0.0106,0,0.0056,0.0283,0.0524,0,0.0477,0.0047,0,0,0.0439,0.0021,0,0.0097,0,0.0501,0.0365,0.0454,0.0389,0,0,0,0,0.0236,0.1776,0.2324,0.0194,17809,20500,40500
University of Missouri-Columbia,Columbia,MO,0.7767,0.0475,0.0111,0,0.0184,0.1151,0,0.017,0,0.0567,0.0697,0,0.0177,0.0551,0,0.0229,0.0121,0,0.0518,0.0088,0,0.0182,0.0172,0.0061,0,0.0146,0,0.0489,0,0.0057,0.0679,0,0,0,0,0.0196,0.1328,0.1532,0.012,27276,21647,46000
University of Missouri-Kansas City,Kansas City,MO,0.6426,0,0.0155,0.0044,0,0.0593,0,0.0133,0,0.0654,0.0449,0,0.0105,0,0,0.03,0.1181,0,0.0549,0.0078,0,0,0,0.0078,0,0.0677,0,0.0549,0.0288,0,0.0532,0,0,0,0,0.0444,0.1514,0.1531,0.0144,8127,20605,43700
University of Missouri-St Louis,Saint Louis,MO,0.7578,0,0,0,0.0064,0.0662,0,0.0108,0,0.1059,0.025,0,0.0098,0,0,0.0216,0.0471,0,0.048,0.0118,0,0.0103,0,0.0029,0,0.0123,0,0.0598,0,0.0377,0.1039,0,0,0,0,0.0353,0.1206,0.2485,0.0162,8936,21113.5,40000
University of Mobile,Mobile,AL,0.5847,0,0,0,0,0.0299,0,0.01,0,0.1993,0,0,0,0,0,0.0233,0.1262,0,0.0266,0.0166,0,0.01,0.0133,0.0199,0.0432,0,0,0.0266,0,0,0.0266,0,0,0,0,0.0266,0.2525,0.1362,0.0133,1460,27000,35000
University of Montevallo,Montevallo,AL,0.743,0,0,0,0,0.05,0,0,0,0.1143,0,0,0.0214,0.0571,0,0.0786,0,0,0.0179,0.0214,0,0,0.0643,0,0,0.0036,0,0.0786,0,0.05,0.0321,0,0,0,0,0.1286,0.0964,0.1286,0.0571,2644,23266,34900
University of Mount Olive,Mount Olive,NC,0.4685,0.005,0.0013,0,0,0.0013,0,0.0075,0,0.1502,0,0,0,0,0,0.0038,0.1527,0,0.0225,0.0013,0,0,0.0401,0.0188,0,0.0063,0,0.0188,0.1001,0,0,0,0,0,0,0.005,0.2303,0.2228,0.0125,3258,27250,38100
University of Mount Union,Alliance,OH,0.7355,0,0.0049,0,0.0025,0.0466,0,0.0319,0,0.1422,0.0245,0,0.0221,0,0,0.0343,0,0,0.0858,0.0172,0,0.0025,0.1373,0.0025,0,0.0123,0,0.0637,0.0637,0,0.0466,0,0,0,0,0.0123,0.0417,0.1593,0.0466,2144,27000,41900
University of Nebraska at Kearney,Kearney,NE,0.8411,0.0216,0,0,0,0.0227,0,0.0108,0,0.1629,0,0,0.0194,0.028,0,0.0399,0.014,0,0.0388,0.0108,0,0,0.1143,0.0043,0,0.0129,0,0.0453,0.0367,0.0464,0.0334,0,0,0,0,0.0475,0.0248,0.2406,0.0248,5081,20700,38200
University of Nebraska at Omaha,Omaha,NE,0.785,0,0.0066,0,0.0037,0.0519,0,0.0506,0,0.1004,0,0,0.0104,0,0,0.0162,0.0365,0.0083,0.0635,0.0083,0,0.034,0.0249,0.0075,0,0.0108,0,0.049,0.0892,0.0154,0.0411,0,0,0,0.0083,0.0494,0.0124,0.2846,0.017,11989,20000,41700
University of Nebraska-Lincoln,Lincoln,NE,0.6989,0.0884,0.0235,0.0191,0.0041,0.0664,0,0.0121,0,0.0773,0.1101,0.0158,0.0129,0.0788,0.0003,0.0225,0.0008,0,0.0509,0.0101,0,0.0101,0,0.0021,0,0.0132,0,0.0553,0.0034,0,0.0339,0,0,0,0,0.0308,0.023,0.2171,0.0181,19979,21500,43500
University of Nevada-Las Vegas,Las Vegas,NV,0.8689,0,0.004,0.0125,0.0027,0.0438,0,0.0146,0.0035,0.0473,0.0329,0,0.008,0,0,0.0202,0,0,0.059,0.0058,0,0.0226,0.0324,0.0058,0,0.0088,0,0.0738,0.0499,0.0266,0.0656,0,0,0,0,0.0531,0.0513,0.3445,0.0114,23329,19000,42800
University of Nevada-Reno,Reno,NV,0.8388,0.0011,0.0193,0,0.0007,0.0452,0,0.0259,0,0.0492,0.1024,0,0.0226,0.0306,0,0.0233,0.0416,0,0.1094,0.0055,0,0.0135,0,0.0022,0,0.0168,0,0.0587,0,0.0241,0.1083,0,0,0,0,0.0255,0.1181,0.1458,0.0102,16330,18733,45000
University of New England,Biddeford,ME,0.8568,0.0128,0.03,0,0,0,0,0,0,0.0171,0,0,0,0,0,0.0064,0.0086,0,0.2976,0.0043,0,0.0086,0.1242,0,0,0.0021,0,0.06,0,0,0.0257,0,0,0,0,0,0.3555,0.0321,0.015,2217,27000,44500
University of New Hampshire at Manchester,Manchester,NH,0.7008,0,0,0,0,0.0963,0,0.0872,0,0,0,0.1009,0.0321,0,0,0.0734,0.0642,0,0.1009,0,0,0,0,0,0,0,0,0.1284,0,0,0.0183,0,0,0,0,0,0,0.2477,0.0505,718,27000,47600
University of New Hampshire-Main Campus,Durham,NH,0.8002,0.0283,0.0434,0.0025,0.0025,0.0495,0,0.0212,0.0046,0.0046,0.0915,0.0053,0.0191,0.0244,0,0.0484,0.0018,0,0.0954,0.0085,0,0.0283,0.0477,0.0042,0,0.0145,0,0.0735,0,0.0162,0.0802,0,0,0,0,0.0353,0.0823,0.1462,0.0208,12591,27000,47600
University of New Haven,West Haven,CT,0.8086,0,0.0077,0.0048,0,0.0211,0,0.0115,0,0,0.0545,0,0,0,0.0191,0.0134,0.0048,0,0.0651,0.001,0,0.0038,0,0,0,0.0258,0.0019,0.0431,0.4172,0,0.0086,0,0,0,0,0.0785,0.09,0.1234,0.0048,4974,27000,48300
University of New Mexico-Main Campus,Albuquerque,NM,0.4538,0,0.0043,0.0171,0.0114,0.0244,0,0.0054,0,0.0924,0.0582,0,0.0309,0.0144,0,0.0493,0.0618,0,0.078,0.0119,0,0.0051,0,0.0073,0,0.02,0,0.1075,0.032,0.0003,0.081,0,0,0,0,0.0574,0.0731,0.1381,0.0187,20261,19576,34900
